Unnamed: 0,business_id,feature_scores,feature_count
2772,a_fp9I18WcbP86rQ4c_QZQ,"{""Service"": 3.8, ""Food"": 4.421875, ""Ambiance"": 2.0, ""Cost"": 3.6, ""Pirogi"": 5.0, ""Meat Pie"": 5.0, ""Spinach/Cheese Pancake"": 5.0, ""Steak Kabob"": 5.0, ""Sour Cherry Fruit Punch"": 5.0, ""Atmosphere"": 4.0, ""Kompot"": 5.0, ""Borsch"": 5.0, ""Manty"": 5.0, ""Lagman"": 5.0, ""Pilov"": 5.0, ""Manti"": 5.0, ""Cheburek"": 4.666666666666667, ""Lamb Shish"": 5.0, ""Potatoes"": 5.0, ""Bread"": 5.0, ""Chicken Shish Kabobs"": 5.0, ""Fried Potatoes"": 4.0, ""Hatchepoori"": 5.0, ""Any Salad"": 5.0, ""Varenki's"": 5.0, ""Fried Pelmeni"": 5.0, ""Hot Tea"": 4.0, ""Interior"": 4.0, ""BYOB"": 3.0, ""Shashlik"": 5.0, ""Lagman Lamb Soup"": 5.0, ""Uzbek Bread"": 5.0, ""Lamb Pilaf"": 5.0, ""Potato"": 4.0, ""Tomato and Onion Salad"": 4.0, ""Greek Salad"": 3.0, ""Russian Salad"": 4.0, ""Lamb"": 1.0, ""Baklava"": 1.0, ""Achick-Chuck"": 4.0, ""Carrot Korean Style"": 4.0, ""Molodejniy"": 4.0, ""Eggplant Salad"": 5.0, ""Kharcho"": 5.0, ""Pilaf Samarkand"": 5.0, ""Shish Kebob"": 5.0, ""Achick-Chuck Salad"": 5.0, ""Shish Kebabs"": 5.0, ""Lamb Leg w/Vegetables"": 5.0, ""Moscow fish"": 5.0, ""Baked bass w/ eclectic toppings"": 5.0, ""Pizza"": 5.0, ""Potatoes and Mushroom Dish"": 3.0}","{""Service"": 10, ""Food"": 8, ""Ambiance"": 1, ""Cost"": 10, ""Pirogi"": 1, ""Meat Pie"": 1, ""Spinach/Cheese Pancake"": 1, ""Steak Kabob"": 1, ""Sour Cherry Fruit Punch"": 1, ""Atmosphere"": 2, ""Kompot"": 1, ""Borsch"": 2, ""Manty"": 1, ""Lagman"": 1, ""Pilov"": 1, ""Manti"": 1, ""Cheburek"": 3, ""Lamb Shish"": 1, ""Potatoes"": 1, ""Bread"": 1, ""Chicken Shish Kabobs"": 1, ""Fried Potatoes"": 1, ""Hatchepoori"": 1, ""Any Salad"": 1, ""Varenki's"": 1, ""Fried Pelmeni"": 1, ""Hot Tea"": 1, ""Interior"": 1, ""BYOB"": 1, ""Shashlik"": 1, ""Lagman Lamb Soup"": 1, ""Uzbek Bread"": 1, ""Lamb Pilaf"": 1, ""Potato"": 1, ""Tomato and Onion Salad"": 1, ""Greek Salad"": 1, ""Russian Salad"": 1, ""Lamb"": 1, ""Baklava"": 1, ""Achick-Chuck"": 1, ""Carrot Korean Style"": 1, ""Molodejniy"": 1, ""Eggplant Salad"": 1, ""Kharcho"": 1, ""Pilaf Samarkand"": 1, ""Shish Kebob"": 1, ""Achick-Chuck Salad"": 1, ""Shish Kebabs"": 1, ""Lamb Leg w/Vegetables"": 1, ""Moscow fish"": 1, ""Baked bass w/ eclectic toppings"": 1, ""Pizza"": 1, ""Potatoes and Mushroom Dish"": 1}"
2773,aa0xi7fgFJyA4qWux6vz0A,"{""Service"": 3.3529411764705883, ""Cheesesteak"": 2.6, ""Cost"": 2.7142857142857144, ""Spicy Peppers"": 1.0, ""Cheese Steak"": 2.0, ""Food"": 3.6666666666666665, ""Texas cheesesteak"": 5.0, ""Philly cheesesteak"": 5.0, ""Vegetarian Cheesesteak"": 5.0, ""Seating"": 2.0, ""Meat"": 5.0, ""Bread"": 4.666666666666667, ""Fries"": 5.0, ""Italian hoagie"": 3.0, ""Cheese hoagie"": 4.0, ""Chicken cheesesteak"": 5.0, ""Cheesesteak with Shrooms and Peppers"": 5.0, ""Atmosphere"": 4.0, ""Cheesesteak with Whiz and Peppers"": 5.0, ""Cheesesteak with Provolone, Whiz, Peppers, and Onions"": 5.0, ""Quality of Meat"": 5.0, ""Wait Time"": 3.0, ""Overall Atmosphere"": 4.0, ""Phillie Cheesesteak Sandwich"": 5.0, ""Italian Hoagie"": 5.0, ""Sandwiches"": 5.0, ""Cheesesteak Hoagie"": 5.0, ""Vinegar, oil, and mayo"": 1.0, ""Chicken Philly"": 5.0}","{""Service"": 17, ""Cheesesteak"": 5, ""Cost"": 14, ""Spicy Peppers"": 1, ""Cheese Steak"": 1, ""Food"": 3, ""Texas cheesesteak"": 1, ""Philly cheesesteak"": 1, ""Vegetarian Cheesesteak"": 1, ""Seating"": 1, ""Meat"": 1, ""Bread"": 3, ""Fries"": 1, ""Italian hoagie"": 2, ""Cheese hoagie"": 1, ""Chicken cheesesteak"": 1, ""Cheesesteak with Shrooms and Peppers"": 1, ""Atmosphere"": 1, ""Cheesesteak with Whiz and Peppers"": 1, ""Cheesesteak with Provolone, Whiz, Peppers, and Onions"": 1, ""Quality of Meat"": 1, ""Wait Time"": 1, ""Overall Atmosphere"": 1, ""Phillie Cheesesteak Sandwich"": 1, ""Italian Hoagie"": 1, ""Sandwiches"": 1, ""Cheesesteak Hoagie"": 1, ""Vinegar, oil, and mayo"": 1, ""Chicken Philly"": 1}"
2774,aa8dyLuupbMRyexfCRiLIQ,"{""Service"": 3.375, ""Cheesesteak Egg Rolls"": 4.0, ""Chicken and Waffles"": 5.0, ""Crab Cake Benedict"": 5.0, ""Ambiance"": 5.0, ""Parking"": 4.0, ""Hummus Tray"": 5.0, ""Cheese Steak Egg Rolls"": 5.0, ""Food"": 4.0, ""Atmosphere"": 5.0, ""Cost"": 3.142857142857143, ""Wings"": 4.0, ""Calamari"": 4.0, ""Bloody Marys"": 5.0, ""Beer Selection"": 4.0, ""Soft Pretzel"": 5.0, ""Pizza"": 1.0, ""Mussels"": 1.0, ""Brussels Sprouts"": 2.0, ""Sweet Potato Fries"": 2.0, ""Steak Mac and Cheese"": 5.0, ""Burgers"": 4.0, ""Drink Selection"": 5.0, ""Whisky Drink - Levering Hill"": 5.0, ""Appetizers"": 3.0, ""Sona Sour"": 5.0, ""Salmon BLT"": 4.0, ""Crab Cakes"": 2.0}","{""Service"": 8, ""Cheesesteak Egg Rolls"": 1, ""Chicken and Waffles"": 1, ""Crab Cake Benedict"": 1, ""Ambiance"": 2, ""Parking"": 1, ""Hummus Tray"": 1, ""Cheese Steak Egg Rolls"": 1, ""Food"": 2, ""Atmosphere"": 1, ""Cost"": 7, ""Wings"": 1, ""Calamari"": 1, ""Bloody Marys"": 1, ""Beer Selection"": 1, ""Soft Pretzel"": 1, ""Pizza"": 1, ""Mussels"": 1, ""Brussels Sprouts"": 1, ""Sweet Potato Fries"": 1, ""Steak Mac and Cheese"": 1, ""Burgers"": 1, ""Drink Selection"": 1, ""Whisky Drink - Levering Hill"": 1, ""Appetizers"": 1, ""Sona Sour"": 1, ""Salmon BLT"": 1, ""Crab Cakes"": 1}"
2775,aaILnjUFC0i0uRkg5hYgnQ,"{""Service"": 5.0, ""Thai Curry"": 4.0, ""Lettuce Wraps"": 5.0, ""Chicken Satay"": 4.0, ""Thai Ice Tea"": 5.0, ""Cost"": 3.0}","{""Service"": 1, ""Thai Curry"": 1, ""Lettuce Wraps"": 1, ""Chicken Satay"": 1, ""Thai Ice Tea"": 1, ""Cost"": 1}"
2776,aaqm5vJvVj3vyMeGwPqxEw,"{""Service"": 5.0, ""Jerk Chicken Quarters"": 4.0, ""Jerk Wings"": 3.0, ""Smoked Brisket"": 5.0, ""Cost"": 2.5, ""Jerk chicken wings"": 5.0, ""Peach BBQ sauce"": 5.0, ""Atmosphere"": 5.0}","{""Service"": 2, ""Jerk Chicken Quarters"": 1, ""Jerk Wings"": 1, ""Smoked Brisket"": 1, ""Cost"": 2, ""Jerk chicken wings"": 1, ""Peach BBQ sauce"": 1, ""Atmosphere"": 1}"
2777,ab5hOCoFF0Jm4UvP6F5QwQ,"{""Service"": 3.5, ""Vodka Rigatoni"": 1.0, ""Meatballs"": 5.0, ""Cost"": 2.5, ""Sandwiches"": 5.0, ""Chicken Cutlet"": 5.0}","{""Service"": 2, ""Vodka Rigatoni"": 1, ""Meatballs"": 1, ""Cost"": 2, ""Sandwiches"": 1, ""Chicken Cutlet"": 1}"
2778,aca4m9TSqTxQsEQ2H0KSwA,"{""Food"": 2.75, ""Service"": 2.4, ""Pizza"": 3.2, ""Buffalo Wings"": 1.0, ""Cost"": 2.6, ""Pepperoni Pie"": 5.0, ""Wings"": 1.0, ""Honey Barbecue Chicken Wing Drumsticks"": 1.0, ""Carrots, Celery, Blue Cheese Dressing"": 1.0, ""Crust"": 5.0}","{""Food"": 4, ""Service"": 5, ""Pizza"": 5, ""Buffalo Wings"": 1, ""Cost"": 5, ""Pepperoni Pie"": 1, ""Wings"": 1, ""Honey Barbecue Chicken Wing Drumsticks"": 1, ""Carrots, Celery, Blue Cheese Dressing"": 1, ""Crust"": 1}"
2779,adlLsuafIDO_OOAr4tG1bg,"{""Service"": 1.0, ""Buffalo Wings"": 1.0, ""Cost"": 1.0}","{""Service"": 1, ""Buffalo Wings"": 1, ""Cost"": 1}"
2780,ajGUFDANNSnqUoLvZPCcPw,"{""Service"": 1.75, ""Beer"": 4.0, ""Food"": 1.25, ""Fish and Chips"": 1.0, ""Nachos"": 2.0, ""French Dip Sandwich"": 1.0, ""Cost"": 3.0, ""Atmosphere"": 1.75, ""Lager"": 4.0, ""Drinks"": 1.0, ""Beverages"": 5.0}","{""Service"": 4, ""Beer"": 1, ""Food"": 4, ""Fish and Chips"": 1, ""Nachos"": 1, ""French Dip Sandwich"": 1, ""Cost"": 4, ""Atmosphere"": 4, ""Lager"": 1, ""Drinks"": 1, ""Beverages"": 1}"
2781,amgCBbemSn2b1zUOoUbjHA,"{""Service"": 3.0, ""Salad"": 3.0, ""Cost"": 3.0, ""Food"": 4.0, ""bbq pulled chicken sandwich"": 5.0, ""black bean burger"": 4.0, ""grilled cheese with apple sandwich"": 3.0}","{""Service"": 2, ""Salad"": 1, ""Cost"": 2, ""Food"": 1, ""bbq pulled chicken sandwich"": 1, ""black bean burger"": 1, ""grilled cheese with apple sandwich"": 1}"
2782,amqruwbDGCcyu55p2pTjMA,"{""Service"": 2.2, ""Food"": 1.7777777777777777, ""Brunch Food"": 1.0, ""Cost"": 3.0, ""Beer"": 4.0, ""Duffified Wins"": 5.0, ""Philly Porchetta Sandwich"": 5.0, ""Donut Ice Cream Sandwich"": 3.0, ""Stuffed chicken and waffles"": 5.0, ""Basic bar food"": 2.0, ""Location"": 3.0, ""Pizza"": 3.0, ""Ribs"": 2.0, ""Flying Fish Sandwich"": 3.0, ""Atmosphere"": 4.0, ""Quality"": 2.0, ""Speed"": 1.0, ""Selection"": 1.0}","{""Service"": 5, ""Food"": 3, ""Brunch Food"": 1, ""Cost"": 5, ""Beer"": 1, ""Duffified Wins"": 1, ""Philly Porchetta Sandwich"": 1, ""Donut Ice Cream Sandwich"": 1, ""Stuffed chicken and waffles"": 1, ""Basic bar food"": 1, ""Location"": 1, ""Pizza"": 1, ""Ribs"": 1, ""Flying Fish Sandwich"": 1, ""Atmosphere"": 1, ""Quality"": 1, ""Speed"": 1, ""Selection"": 1}"
2783,aouMSx4NBmdOS30QOYF4Ww,"{""Service"": 4.5, ""Bun Rieu"": 5.0, ""Cost"": 2.5, ""Banh Mi"": 5.0, ""Pho"": 4.0, ""Vermicelli"": 3.0, ""Broken Rice"": 3.0, ""Vietnamese Coffee"": 4.0, ""Beverages"": 3.0}","{""Service"": 2, ""Bun Rieu"": 1, ""Cost"": 2, ""Banh Mi"": 1, ""Pho"": 1, ""Vermicelli"": 1, ""Broken Rice"": 1, ""Vietnamese Coffee"": 1, ""Beverages"": 1}"
2784,aqBzwh8mDOSFastIow_PUQ,"{""Service"": 2.5, ""Decor"": 2.0, ""Chicken tikka masala"": 2.0, ""Rice"": 2.0, ""Cost"": 3.0}","{""Service"": 2, ""Decor"": 1, ""Chicken tikka masala"": 1, ""Rice"": 1, ""Cost"": 1}"
2785,aqtrgURADdcKupFyWig_bQ,"{""Service"": 4.0, ""Food"": 5.0, ""Rice with Red Beans"": 5.0, ""Stew Chicken"": 5.0, ""Legume"": 5.0, ""Plantains"": 5.0, ""Cost"": 3.0}","{""Service"": 1, ""Food"": 1, ""Rice with Red Beans"": 1, ""Stew Chicken"": 1, ""Legume"": 1, ""Plantains"": 1, ""Cost"": 1}"
2786,arKiXax3ScSM_z3O-0CIyw,"{""Service"": 3.8181818181818183, ""Food"": 3.8000000000000003, ""Antipasto"": 5.0, ""Crab Stuffed Ravioli"": 5.0, ""Cheesecake"": 5.0, ""Tiramisu"": 5.0, ""Cost"": 3.2222222222222223, ""Atmosphere"": 4.5, ""Stuffed Pasta"": 2.0, ""Lasagne"": 1.0, ""Mussels"": 5.0, ""Calamari"": 4.0, ""Gnocchi Gorgonzola"": 4.0, ""Chicken Something"": 3.0, ""Bread"": 5.0, ""Drinks"": 4.0, ""Fried Calamari"": 5.0, ""Penne Pasta"": 4.5, ""Short Rib Pasta"": 5.0, ""Tiramisu Cake"": 5.0, ""Chicken Alfredo"": 2.0, ""Prices"": 3.0, ""Italian Food"": 2.0, ""Company"": 2.0, ""Wine"": 1.0, ""Pasta"": 5.0, ""Pizza"": 5.0, ""Salads"": 5.0, ""Caeser Salad"": 5.0, ""Entrees"": 5.0, ""Dessert Platter"": 5.0, ""Ambiance"": 5.0, ""Salad"": 4.0, ""Spiedini Di Mozzarella"": 4.0, ""Fettucine Pomodoro"": 5.0, ""Penne Spasso"": 5.0, ""Veal Parmesan"": 4.0, ""Garlic Bread"": 5.0, ""Crowd"": 3.0, ""Price"": 4.0, ""Crunchy bread with sautéed veggies and oil"": 4.0, ""Grilled calamari"": 5.0, ""Seabass"": 5.0, ""Seafood risotto"": 5.0}","{""Service"": 11, ""Food"": 6, ""Antipasto"": 1, ""Crab Stuffed Ravioli"": 1, ""Cheesecake"": 1, ""Tiramisu"": 1, ""Cost"": 9, ""Atmosphere"": 2, ""Stuffed Pasta"": 1, ""Lasagne"": 1, ""Mussels"": 2, ""Calamari"": 1, ""Gnocchi Gorgonzola"": 1, ""Chicken Something"": 1, ""Bread"": 1, ""Drinks"": 1, ""Fried Calamari"": 1, ""Penne Pasta"": 2, ""Short Rib Pasta"": 1, ""Tiramisu Cake"": 1, ""Chicken Alfredo"": 1, ""Prices"": 1, ""Italian Food"": 1, ""Company"": 1, ""Wine"": 1, ""Pasta"": 1, ""Pizza"": 1, ""Salads"": 1, ""Caeser Salad"": 1, ""Entrees"": 1, ""Dessert Platter"": 1, ""Ambiance"": 1, ""Salad"": 1, ""Spiedini Di Mozzarella"": 1, ""Fettucine Pomodoro"": 1, ""Penne Spasso"": 1, ""Veal Parmesan"": 1, ""Garlic Bread"": 1, ""Crowd"": 1, ""Price"": 1, ""Crunchy bread with sautéed veggies and oil"": 1, ""Grilled calamari"": 1, ""Seabass"": 1, ""Seafood risotto"": 1}"
2787,arLEOxR9BG4pORv7oRUGfA,"{""Ambiance"": 3.5, ""Service"": 2.75, ""Cost"": 2.75, ""Music"": 2.5, ""Beer"": 1.0, ""Atmosphere"": 3.0, ""Thursday night special"": 5.0}","{""Ambiance"": 2, ""Service"": 4, ""Cost"": 4, ""Music"": 2, ""Beer"": 1, ""Atmosphere"": 1, ""Thursday night special"": 1}"
2788,asI2vQzWZq9xBFUpfHNu4w,"{""Service"": 4.5, ""Atmosphere"": 5.0, ""Cost"": 3.0}","{""Service"": 2, ""Atmosphere"": 1, ""Cost"": 1}"
2789,asbEI02GRGFPSPM97hrIaA,"{""Service"": 4.333333333333333, ""Margarita"": 5.0, ""Tacos"": 5.0, ""Ceviche"": 5.0, ""Guacamole"": 3.0, ""Chips"": 5.0, ""Cost"": 3.0, ""Torta de Mole Verde"": 5.0, ""CDMX Tacos"": 4.0, ""Potato Chips"": 4.0, ""Pineapple Margarita"": 5.0, ""Mezcal Mule"": 5.0, ""Elotes"": 5.0, ""Plantains"": 5.0, ""Cocktail"": 5.0, ""Food Quality"": 5.0, ""Food"": 5.0}","{""Service"": 3, ""Margarita"": 1, ""Tacos"": 1, ""Ceviche"": 1, ""Guacamole"": 1, ""Chips"": 1, ""Cost"": 3, ""Torta de Mole Verde"": 1, ""CDMX Tacos"": 1, ""Potato Chips"": 1, ""Pineapple Margarita"": 1, ""Mezcal Mule"": 1, ""Elotes"": 1, ""Plantains"": 1, ""Cocktail"": 1, ""Food Quality"": 1, ""Food"": 1}"
2790,at4y2FFxGBtSrZHYreNYCA,"{""Service"": 2.0, ""Hoggie"": 1.0, ""Bread"": 1.0, ""Cost"": 3.0}","{""Service"": 1, ""Hoggie"": 1, ""Bread"": 1, ""Cost"": 1}"
2791,atZ_olNKXOG4rEr6mccN8g,"{""Service"": 3.9761904761904763, ""Carrot Cake"": 5.0, ""Cost"": 2.825, ""Bakery"": 2.0, ""Donuts"": 4.6, ""Banana Cream Donut"": 5.0, ""Harvest Apple Donut"": 5.0, ""Pumpkin Spice Doughnut"": 5.0, ""Apple Doughnut"": 4.5, ""Blueberry fritter"": 5.0, ""Harvest apple"": 5.0, ""Apple fritter"": 4.0, ""Chocolate glazed doughnut"": 4.0, ""Peanut butter doughnut"": 5.0, ""Flavor Variety"": 5.0, ""Price"": 4.0, ""Coffee"": 3.0, ""Food"": 4.566666666666666, ""Pickles"": 5.0, ""Salads"": 4.0, ""Apple Fritters"": 5.0, ""Doughnut"": 4.0, ""Blueberry cake donut"": 4.0, ""Pancakes"": 4.0, ""Apple Fritter"": 4.25, ""Coconut Custard Cream Donut"": 3.0, ""Pumpkin Creme"": 4.0, ""Shoofly Pie"": 5.0, ""Dutch Apple Doughnut"": 5.0, ""Donut"": 4.85, ""Doughnuts"": 4.833333333333333, ""Fritters"": 4.0, ""glazed"": 5.0, ""apple fritter"": 4.0, ""pumpkin cake"": 3.0, ""Banana Creme Donut"": 5.0, ""Blueberry Pie"": 2.0, ""Dinner Roll"": 5.0, ""Sweet Roll with Nuts"": 5.0, ""Chocolate chip cookies"": 5.0, ""Pumpkin donut"": 5.0, ""Glazed Doughnut"": 4.5, ""Maple Creme Doughnut"": 5.0, ""Cinnamon Sugar Pumpkin Doughnut"": 4.0, ""Maple Bacon Doughnut"": 4.5, ""Cinnamin rolls"": 5.0, ""Pastries"": 5.0, ""Pies"": 5.0, ""Cupcakes"": 4.0, ""Breads"": 4.0, ""Boston Creme Doughnut"": 3.0, ""Chocolate Doughnut"": 4.0, ""Baked Goods"": 5.0, ""Birthday Cake"": 4.0, ""Pie"": 4.0, ""Whoopie Pie"": 4.0, ""Salted Caramel Donut"": 5.0, ""Maple Bacon Donut"": 5.0, ""Lemon Filled Doughnut"": 4.0, ""Salted Caramel Doughnut"": 5.0, ""Apple fritters"": 5.0, ""Vanilla fruity pebbles doughnut"": 4.0, ""Coconut cream doughnut"": 3.0, ""Oreo cream doughnut"": 3.0, ""Banana cream doughnut"": 3.0, ""Whoopie pies"": 5.0, ""Apple cider donut"": 5.0, ""Cakes"": 4.0, ""Bread"": 2.0, ""Cookies"": 2.0, ""Fritter"": 5.0, ""Boston Cream"": 5.0, ""Maple Bacon"": 5.0, ""Glazed"": 5.0, ""Crumb Donut"": 5.0, ""Apple Cider"": 5.0, ""Coconut Custard"": 5.0, ""Apple Filling"": 5.0, ""French Cruller"": 2.0, ""Fruity Pebbles Donut"": 5.0, ""Oreo Donut"": 5.0, ""Blueberry Fritter Doughnut"": 3.0, ""Overall"": 4.0}","{""Service"": 42, ""Carrot Cake"": 1, ""Cost"": 40, ""Bakery"": 1, ""Donuts"": 15, ""Banana Cream Donut"": 1, ""Harvest Apple Donut"": 2, ""Pumpkin Spice Doughnut"": 1, ""Apple Doughnut"": 2, ""Blueberry fritter"": 4, ""Harvest apple"": 1, ""Apple fritter"": 2, ""Chocolate glazed doughnut"": 1, ""Peanut butter doughnut"": 1, ""Flavor Variety"": 1, ""Price"": 2, ""Coffee"": 1, ""Food"": 5, ""Pickles"": 1, ""Salads"": 1, ""Apple Fritters"": 1, ""Doughnut"": 1, ""Blueberry cake donut"": 1, ""Pancakes"": 1, ""Apple Fritter"": 4, ""Coconut Custard Cream Donut"": 1, ""Pumpkin Creme"": 1, ""Shoofly Pie"": 1, ""Dutch Apple Doughnut"": 1, ""Donut"": 4, ""Doughnuts"": 6, ""Fritters"": 2, ""glazed"": 1, ""apple fritter"": 1, ""pumpkin cake"": 1, ""Banana Creme Donut"": 1, ""Blueberry Pie"": 1, ""Dinner Roll"": 1, ""Sweet Roll with Nuts"": 1, ""Chocolate chip cookies"": 1, ""Pumpkin donut"": 2, ""Glazed Doughnut"": 2, ""Maple Creme Doughnut"": 1, ""Cinnamon Sugar Pumpkin Doughnut"": 1, ""Maple Bacon Doughnut"": 2, ""Cinnamin rolls"": 1, ""Pastries"": 1, ""Pies"": 1, ""Cupcakes"": 1, ""Breads"": 1, ""Boston Creme Doughnut"": 1, ""Chocolate Doughnut"": 1, ""Baked Goods"": 1, ""Birthday Cake"": 1, ""Pie"": 1, ""Whoopie Pie"": 1, ""Salted Caramel Donut"": 1, ""Maple Bacon Donut"": 1, ""Lemon Filled Doughnut"": 1, ""Salted Caramel Doughnut"": 1, ""Apple fritters"": 1, ""Vanilla fruity pebbles doughnut"": 1, ""Coconut cream doughnut"": 1, ""Oreo cream doughnut"": 1, ""Banana cream doughnut"": 1, ""Whoopie pies"": 1, ""Apple cider donut"": 1, ""Cakes"": 1, ""Bread"": 1, ""Cookies"": 1, ""Fritter"": 1, ""Boston Cream"": 1, ""Maple Bacon"": 1, ""Glazed"": 1, ""Crumb Donut"": 1, ""Apple Cider"": 1, ""Coconut Custard"": 1, ""Apple Filling"": 1, ""French Cruller"": 1, ""Fruity Pebbles Donut"": 1, ""Oreo Donut"": 1, ""Blueberry Fritter Doughnut"": 1, ""Overall"": 1}"
2792,auwFZzfhe2pvFw43OfsAfw,"{""Service"": 4.2, ""Food"": 4.75, ""Cost"": 3.6, ""Bottle of Wine"": 2.0, ""Dolmades Beef"": 3.0, ""Octopus"": 5.0, ""Roasted Potatoes"": 5.0, ""Merguez Pide"": 5.0, ""Short Rib Tagine"": 5.0, ""Baklava"": 5.0, ""Chicken Shawarma"": 2.0, ""Chocolate Tahini Cake"": 3.0, ""Boreks"": 3.0, ""Cauliflower"": 2.0, ""Pesto Sauce"": 2.0}","{""Service"": 5, ""Food"": 4, ""Cost"": 5, ""Bottle of Wine"": 1, ""Dolmades Beef"": 1, ""Octopus"": 2, ""Roasted Potatoes"": 1, ""Merguez Pide"": 1, ""Short Rib Tagine"": 1, ""Baklava"": 2, ""Chicken Shawarma"": 1, ""Chocolate Tahini Cake"": 1, ""Boreks"": 1, ""Cauliflower"": 1, ""Pesto Sauce"": 1}"
2793,avB60OOVc_YOyfbz2AqL_g,"{""Food"": 2.25, ""Service"": 2.25, ""Pizza"": 5.0, ""Calzones"": 5.0, ""Strombolis"": 5.0, ""Tiramisu"": 3.0, ""Ambiance"": 2.5, ""Desserts"": 2.0, ""Bathroom Facilities"": 2.0, ""Parking"": 2.0, ""Cost"": 3.5, ""Grilled Octopus"": 5.0, ""Shrimp and Pasta"": 1.0, ""Pasta"": 3.0, ""Seafood"": 1.0, ""Orata with Grilled Vegetables and Polenta"": 1.0, ""Tomato Caprese"": 1.0, ""Antipasti"": 2.0, ""Mussels with Linguine"": 1.0, ""Marinara Sauce"": 1.0, ""Price"": 5.0, ""Applebee's"": 5.0}","{""Food"": 4, ""Service"": 4, ""Pizza"": 1, ""Calzones"": 1, ""Strombolis"": 1, ""Tiramisu"": 1, ""Ambiance"": 2, ""Desserts"": 1, ""Bathroom Facilities"": 1, ""Parking"": 1, ""Cost"": 4, ""Grilled Octopus"": 1, ""Shrimp and Pasta"": 1, ""Pasta"": 1, ""Seafood"": 1, ""Orata with Grilled Vegetables and Polenta"": 1, ""Tomato Caprese"": 1, ""Antipasti"": 1, ""Mussels with Linguine"": 1, ""Marinara Sauce"": 1, ""Price"": 1, ""Applebee's"": 1}"
2794,ayrJOc0UzneTn6pgHsKCaQ,"{""Service"": 3.0, ""Parmesan Garlic Wing"": 2.0, ""Boneless Wing"": 3.0, ""Wings with Bones"": 4.0, ""Chicken Nugget"": 4.0, ""Cost"": 3.0}","{""Service"": 1, ""Parmesan Garlic Wing"": 1, ""Boneless Wing"": 1, ""Wings with Bones"": 1, ""Chicken Nugget"": 1, ""Cost"": 1}"
2795,azfjxlAnSATyLBAGiuSq3A,"{""Service"": 4.666666666666667, ""Food"": 5.0, ""Cost"": 3.3333333333333335, ""Wrekd"": 5.0, ""Salt and Pepper Shrimp"": 5.0, ""House Fried Rice"": 5.0, ""Peking Duck"": 5.0, ""Beef Scallion Pancake"": 5.0}","{""Service"": 3, ""Food"": 2, ""Cost"": 3, ""Wrekd"": 1, ""Salt and Pepper Shrimp"": 1, ""House Fried Rice"": 1, ""Peking Duck"": 1, ""Beef Scallion Pancake"": 1}"
2796,b0PRhOHyCi4AjQAMfWnjjQ,"{""Service"": 5.0, ""Coffee"": 5.0, ""Comic Books"": 5.0, ""Ambiance"": 5.0, ""Cost"": 3.0, ""Atmosphere"": 5.0, ""Food"": 5.0, ""Baked Goods"": 5.0, ""Tea"": 4.0, ""Lattes"": 5.0, ""Bagels"": 4.0, ""Croissants"": 4.0, ""Danishes"": 4.0, ""Cupcakes"": 4.0, ""Banana Bread"": 4.0}","{""Service"": 3, ""Coffee"": 3, ""Comic Books"": 1, ""Ambiance"": 1, ""Cost"": 3, ""Atmosphere"": 2, ""Food"": 1, ""Baked Goods"": 1, ""Tea"": 1, ""Lattes"": 1, ""Bagels"": 1, ""Croissants"": 1, ""Danishes"": 1, ""Cupcakes"": 1, ""Banana Bread"": 1}"
